factor,horizon,corr_with_forward_return,corr_with_big_up,corr_with_big_down,mean_when_big_up,mean_when_big_down,difference_big_up_down,missing_rate,max_abs_tail_corr
ret_mean_5,3,0.010800804501447287,-0.06860663098055331,-0.003934514961438192,0.00030779879384402347,0.0010967371725984594,-0.0007889383787544359,0.001040582726326743,0.06860663098055331
ret_5,3,0.010965409800451414,-0.06835490132001434,-0.0018600166181288015,0.0017434776305235561,0.005806301821699246,-0.0040628241911756895,0.0026014568158168575,0.06835490132001434
lower_shadow,1,-0.06800085666151807,0.013541540788043588,0.06832052952438573,0.004239136597017172,0.004685437777885076,-0.0004463011808679045,0.0,0.06832052952438573
ma_ratio_20,20,-0.10425708991130493,-0.06816358903989735,-0.007301510733175428,0.005541953437113861,0.008921924778832635,-0.0033799713417187738,0.004724409448818898,0.06816358903989735
volume_abnormality_5,10,0.07719223961802951,0.06801442460459393,-0.056809471019382995,0.08360589444912064,-0.09950042758679341,0.18310632203591404,0.0010443864229765013,0.06801442460459393
m5_close_30m_buy_pressure_rank_20,10,0.032550913622904354,-0.006890602078683012,-0.06777434425558643,0.5147826086956523,0.4878961618092054,0.02688644688644687,0.8422976501305482,0.06777434425558643
price_volume_corr_10,3,0.023051539107972575,-0.06769921277666739,-0.036005049159303935,0.06948749508769834,0.08471209401525995,-0.015224598927561603,0.0026014568158168575,0.06769921277666739
m5_morning_return,3,0.1440914085347969,0.06767790854693581,-0.06234152830852032,0.002421148535140825,-0.0010488090701029735,0.0034699576052437987,0.8371488033298647,0.06767790854693581
atr_ratio_60,20,0.1506575103859626,0.06764103984039686,0.03403042353217006,0.019732672489274634,0.01960446979474668,0.00012820269452795338,0.015223097112860892,0.06764103984039686
kdj_cross,3,0.08282686624390903,0.033687773538995484,-0.06757824678223821,0.5765781720076941,-1.3230742543208973,1.8996524263285914,0.004162330905306972,0.06757824678223821
m5_high_time_ratio,10,0.04424607660876819,0.06743248169729048,-0.06275479528180467,0.43534482758620685,0.3659420289855073,0.06940279860069953,0.8402088772845953,0.06743248169729048
m5_close_vwap_position_mean_5,1,-0.09086312850075581,-0.06732812274126246,-0.0390559374833741,-0.7091895978620169,-0.7076880748688472,-0.001501522993169635,0.8373180873180873,0.06732812274126246
bull_high_vol_regime,20,-0.08034847182538687,-0.06731707209796446,0.025424704866115228,0.13564668769716087,0.1855072463768116,-0.049860558679650724,0.0,0.06731707209796446
ma_spread_5_20,1,-0.023109579635816776,-0.0672345521061346,-0.018464277011288117,0.003662161415926244,0.006115279376866757,-0.002453117960940513,0.004677754677754678,0.0672345521061346
bollinger_position,20,-0.04203928734882023,-0.06712645462693384,-0.026843192306729078,0.5565054042400838,0.5668755135964395,-0.010370109356355739,0.004724409448818898,0.06712645462693384
volume_price_confirmation_60,3,0.01018675934619721,-0.06711178995428603,-0.007918005762008332,0.008896400976700284,0.010514933336294321,-0.0016185323595940375,0.015088449531737774,0.06711178995428603
m5_last30_return_mean_5,5,0.1905451002290671,0.0668298230704344,0.0632997468374954,0.0008542899436804683,0.0008627230965570626,-8.43315287659427e-06,0.8390625,0.0668298230704344
m5_volume_return_corr,5,0.10390489007510774,0.020961135558042965,-0.06681617101971209,0.0036883141314455067,-0.03345698742749909,0.0371453015589446,0.8380208333333333,0.06681617101971209
m5_amount_return_corr,5,0.10390425634681372,0.02096082773849232,-0.0668158483544834,0.0036881985011089353,-0.033456860068489344,0.03714505856959828,0.8380208333333333,0.0668158483544834
m5_close_30m_sell_pressure,3,0.015818906269403694,0.0666266766098565,-0.053114847509786345,0.00020345620173936772,0.00014107439467957706,6.238180705979066e-05,0.8371488033298647,0.0666266766098565
ma_ratio_5,5,0.007871375685238925,-0.06652296071867553,-0.002756495888896684,0.00012900160332487398,0.0019756521276918957,-0.0018466505243670218,0.0020833333333333333,0.06652296071867553
m5_volume_return_corr_rank_20,10,0.11838794884980113,0.06641484713838652,-0.06024274301992778,0.5413043478260868,0.49122521500238886,0.05007913282369797,0.8422976501305482,0.06641484713838652
m5_close_30m_sell_pressure,20,-0.01933889747804831,0.02995291340683941,0.06637909010218397,0.0001866773154826119,0.00021123879288364154,-2.4561477401029635e-05,0.8446194225721785,0.06637909010218397
price_volume_corr_20,20,0.049542579675367134,0.03965696866558044,-0.06618163453167303,0.11538968572726971,0.05802244521181961,0.0573672405154501,0.005249343832020997,0.06618163453167303
m5_intraday_return,10,0.017711792187255583,0.03176015617389875,-0.06617770031536743,0.001980216664213845,-0.0016173992026650055,0.00359761586687885,0.8402088772845953,0.06617770031536743
amount_ratio_20,10,0.08642834561835835,0.06613013458719626,-0.046949919697503624,0.03323169292783448,-0.003913724904672486,0.037145417832506966,0.004699738903394256,0.06613013458719626
stoch_j,5,0.04292754203609956,-0.06599988589366501,-0.04695129438594872,59.959324006491585,60.66352585456641,-0.704201848074824,0.004166666666666667,0.06599988589366501
ma_ratio_20,1,0.0170426999430182,-0.06596466295354182,-0.0509162044010047,0.005063594816463235,0.005747995805285338,-0.0006844009888221031,0.004677754677754678,0.06596466295354182
m5_high_time_ratio,20,0.0370598473867042,0.06569033257840272,-0.03904145702110495,0.43085488505747127,0.377518315018315,0.05333657003915626,0.8446194225721785,0.06569033257840272
m5_high_to_close_reversal_z_20,3,0.13787504045382848,0.05210889441879299,-0.06552700617856333,-0.007497600807948108,-0.17688889264368424,0.16939129183573612,0.8392299687825182,0.06552700617856333
volume_price_confirmation_20,3,-0.0002387950522872795,-0.06528353970144492,0.003802850547743473,0.00779166413813672,0.01124911729729297,-0.003457453159156249,0.004682622268470343,0.06528353970144492
m5_intraday_close_position,10,0.018414248192625212,0.052592961090437235,-0.06526432999593448,0.5788901722181596,0.5178128289924371,0.06107734322572256,0.8402088772845953,0.06526432999593448
amount_abnormality_5,10,0.07386175424518697,0.061785037900032105,-0.06507345144971996,0.07015674407359936,-0.11975564406424831,0.18991238813784767,0.0010443864229765013,0.06507345144971996
m5_volume_profile,10,0.018048054179496342,-0.012597186249955941,0.06501106686073667,0.4600242301247852,0.4646306912759041,-0.004606461151118901,0.8402088772845953,0.06501106686073667
amount_ratio_10,20,0.06295158746936753,0.06492391259116252,-0.03777251823883756,0.01854413454884875,-0.007027770580196067,0.02557190512904482,0.002099737532808399,0.06492391259116252
ret_10,10,-0.02730918473958542,-0.06462078273815122,-0.010222448888504982,0.007118920097430324,0.011199183479131574,-0.00408026338170125,0.005221932114882507,0.06462078273815122
stoch_d,20,-0.05963037897499308,-0.06454709876545266,-0.022024306908978847,61.633948689612986,62.73350738547457,-1.0995586958615817,0.004199475065616798,0.06454709876545266
volume_ratio_10,5,0.10263273316673667,0.04066742836083813,-0.06450154986834843,0.015216280939047304,-0.01004214061854996,0.025258421557597263,0.0020833333333333333,0.06450154986834843
m5_close_30m_sell_pressure_rank_20,1,0.00026435949316801276,0.06434645953316082,-0.026697080819901364,0.5501129177958446,0.5207186544342509,0.029394263361593675,0.8383575883575883,0.06434645953316082
m5_bar_return_autocorr,10,0.10790247384995015,0.02263658665893233,-0.06426196730691719,0.0861228675530435,0.06155043904608219,0.024572428506961314,0.8402088772845953,0.06426196730691719
volume_change_1,10,0.06452392804211289,0.06414452567171472,-0.02368145892184088,0.023338716100833923,0.004760695348062056,0.018578020752771866,0.0005221932114882506,0.06414452567171472
m5_volume_return_corr,3,0.09789936642104755,0.06390512672282522,-0.0477197849250957,0.01871828297754426,-0.025482489746188153,0.044200772723732414,0.8371488033298647,0.06390512672282522
m5_amount_return_corr,3,0.0978985271759337,0.06390475958448769,-0.04771918287067606,0.0187181539315261,-0.02548224994284055,0.04420040387436665,0.8371488033298647,0.06390475958448769
ma_slope_20,1,-0.025820171591104044,-0.06382687859911083,-0.0021582095471458203,0.003004413963801761,0.004744530027360714,-0.0017401160635589527,0.007276507276507277,0.06382687859911083
amount_abnormality_10,5,0.06970394610973965,0.0033185957286445676,-0.06381155180595131,0.004464270818152214,-0.1097312050369859,0.11419547585513812,0.0020833333333333333,0.06381155180595131
m5_bar_return_autocorr,3,-0.06620519846954775,-0.025985407310721197,0.0635417340018601,0.07466359993749501,0.09841182848884512,-0.023748228551350115,0.8371488033298647,0.0635417340018601
m5_large_volume_bar_return_rank_20,10,0.08347265879134091,0.06340137173524503,-0.02922597007240663,0.538695652173913,0.502858237776716,0.03583741439719701,0.8422976501305482,0.06340137173524503
amount_abnormality_60,1,0.08000634881836274,0.005584484588036023,-0.06324381967043473,0.03481810336925209,-0.09147960195546913,0.12629770532472123,0.015072765072765074,0.06324381967043473
m5_morning_afternoon_spread,10,0.0032240764550607623,0.04774396553308983,-0.06323334934403389,0.002166630714661478,-0.0009051205064439407,0.003071751221105419,0.8402088772845953,0.06323334934403389
macd,1,-0.02621640261418182,-0.0630541280524708,-0.012824115405847148,8.645844990398759,11.80753881084542,-3.1616938204466614,0.012993762993762994,0.0630541280524708
large_down_count_20,20,0.05218299233451604,0.05784987059022625,0.06301916758612562,4.421135646687697,4.533333333333333,-0.11219768664563645,0.004724409448818898,0.06301916758612562
ma_slope_5,1,-0.027717086692206804,-0.06262903488010833,-0.013360235993794838,0.0021279334159723727,0.004603579794474376,-0.0024756463785020034,0.004677754677754678,0.06262903488010833
amount_change_1,1,0.06049560958475355,0.012100397899094742,-0.06245844821597122,0.012436343305588177,-0.0034417729827472894,0.015878116288335468,0.0005197505197505198,0.06245844821597122
trend_slope_20,1,-0.017734475459017445,-0.062458101125113796,-0.01620147730733016,0.0005086690602489957,0.0008058730626669499,-0.0002972040024179542,0.004677754677754678,0.062458101125113796
ret_mean_5,10,-0.049290684565642964,-0.06229815444483165,-0.02054190183955744,0.000470917048572995,0.0008810742407826169,-0.00041015719220962183,0.0010443864229765013,0.06229815444483165
amount_change_1,10,0.06368779857519452,0.06229652268046317,-0.03321334670466833,0.021841163951018493,0.0019798036950910377,0.019861360255927454,0.0005221932114882506,0.06229652268046317
m5_close_30m_sell_pressure_z_20,1,-0.0011862103258076123,0.061936098257232015,0.019721389097229414,0.0715622145893034,0.023102892800584952,0.048459321788718444,0.8383575883575883,0.061936098257232015
price_volume_corr_5,5,0.0032287190858568565,-0.0618983403880018,-0.010419932040338677,0.057517673736489236,0.09490542916373569,-0.037387755427246455,0.0026041666666666665,0.0618983403880018
m5_first_hour_return_mean_5,20,-0.1435443743320085,-0.04237922315956703,-0.061870543105145386,-0.0009993324875224184,-0.0013752242684013376,0.0003758917808789192,0.8456692913385827,0.061870543105145386
m5_large_volume_bar_return_z_20,10,0.11392119630916482,0.06185170342382646,-0.04249435217206339,0.03500094346575628,-0.10835801139635443,0.1433589548621107,0.8422976501305482,0.06185170342382646
m5_close_vwap_position,1,-0.06647275123036299,-0.0618381642304165,-0.05904313276513192,-0.7084373848740059,-0.7085484243251711,0.00011103945116519576,0.8362785862785863,0.0618381642304165
m5_vwap_discount,1,-0.06647275123036299,-0.0618381642304165,-0.05904313276513192,-0.7084373848740059,-0.7085484243251711,0.00011103945116519576,0.8362785862785863,0.0618381642304165
m5_open_30m_close_position,1,0.08838679886453973,0.061758760917417645,-0.014538400769758443,0.5805172889666244,0.5466874546350502,0.03382983433157416,0.8362785862785863,0.061758760917417645
m5_volume_return_corr_rank_20,5,0.12979795614826023,0.061485244413920656,-0.0593528129383099,0.54031465093412,0.49235681741368226,0.047957833520437754,0.8401041666666667,0.061485244413920656
volume_price_confirmation_60,5,0.010239561753260563,-0.06144620505897504,0.00783565732799054,0.009130385266014618,0.011067491959422587,-0.0019371066934079691,0.015104166666666667,0.06144620505897504
m5_afternoon_return_mean_5,5,0.11499949620018267,-0.03157988535562114,0.061324856968711386,-0.0002950802990486012,0.00029246001497202316,-0.0005875403140206243,0.8390625,0.061324856968711386
price_volume_corr_20,3,0.03833187467165648,-0.06129966410491688,-0.029983350096482064,0.06283216518436952,0.07483829933266191,-0.012006134148292394,0.005202913631633715,0.06129966410491688
ret_mean_3,5,0.010921756110961496,-0.06116142152177316,-0.0033713028783231122,0.00023373612227718996,0.0011076031424366885,-0.0008738670201594986,0.0010416666666666667,0.06116142152177316
negative_return_streak,10,0.051542847045974303,0.061139550400911194,-0.015975931830503574,0.8241042345276873,0.7050359712230215,0.1190682633046658,0.0,0.061139550400911194
m5_first_hour_return_mean_5,1,0.060180375841306276,-0.010376228912293096,-0.060989995334166366,-0.0008011426439859113,-0.0014373866515069984,0.0006362440075210872,0.8373180873180873,0.060989995334166366
volatility_60,20,0.09798237268056781,0.02860341380170618,0.060971170917863964,0.017215803688681017,0.017763355332497722,-0.0005475516438167051,0.015748031496062992,0.060971170917863964
kdj_cross,1,0.04245807179192769,0.008037422622773556,-0.06092275278221606,0.14352998337225367,-1.1321749760517945,1.2757049594240482,0.004158004158004158,0.06092275278221606
volume_abnormality_20,1,0.058971702096185304,-0.003861548547066659,-0.06092244458074494,0.017889402372881807,-0.08140086958022912,0.09929027195311092,0.004677754677754678,0.06092244458074494
drawdown_speed_60,3,0.012277464562178203,-0.06090709451913626,-0.021358299717674622,-0.0027332289643825017,-0.0008870081137051217,-0.00184622085067738,0.01768990634755463,0.06090709451913626
ret_5,10,-0.042760577622769275,-0.06087496542153395,-0.022270814079620692,0.002627469286385446,0.004455605576723084,-0.0018281362903376378,0.0026109660574412533,0.06087496542153395
ma_ratio_10,1,0.035669841878280026,-0.05442760640601309,-0.060760644052952305,0.0019766048915813273,0.0014295571551972872,0.0005470477363840401,0.002079002079002079,0.060760644052952305
amount_ratio_10,1,0.0637444509334259,-0.011847441340524668,-0.06074967572277608,0.002522181343304356,-0.009972873387216509,0.012495054730520865,0.002079002079002079,0.06074967572277608
ret_3,5,0.01178923505759893,-0.060522362197759125,-0.002034105781523152,0.0008102799739293999,0.003467429858212719,-0.002657149884283319,0.0015625,0.060522362197759125
drawdown_speed_120,20,-0.10500076391857036,-0.06015244979146232,-0.0040769997279047525,-0.0021517994392890416,0.0003207686341958663,-0.002472568073484908,0.03359580052493438,0.06015244979146232
price_volume_corr_10,5,0.040223317101607696,-0.03946842440112268,-0.059984164880052954,0.08802796063129974,0.07076692290800045,0.01726103772329929,0.0026041666666666665,0.059984164880052954
m5_volume_return_corr_z_20,10,0.11547047820464057,0.042058323516707324,-0.05966158590891919,0.011890568024729127,-0.12836777599796398,0.1402583440226931,0.8422976501305482,0.05966158590891919
ma_spread_60_120,5,-0.05100364490983906,-0.05964481939172583,0.04688950342704551,0.016777305164716805,0.02420484322558834,-0.007427538060871534,0.030729166666666665,0.05964481939172583
bull_high_vol_regime,10,-0.03062414879316171,-0.012713771170208096,0.05947644386644259,0.15960912052117263,0.2038369304556355,-0.044227809934462875,0.0,0.05947644386644259
m5_first_hour_return_mean_5,5,-0.12950108865981289,-0.059375218643437984,0.04150175100087617,-0.001290753622404225,-2.5924410680683424e-05,-0.0012648292117235416,0.8390625,0.059375218643437984
m5_intraday_r2,5,-0.029180234096253203,0.020594230235822505,0.05933156646110719,0.4725683941229128,0.49047584460852695,-0.01790745048561415,0.8380208333333333,0.05933156646110719
