factor,horizon,corr_with_forward_return,corr_with_big_up,corr_with_big_down,corr_with_clean_direction,mean_when_big_up,mean_when_big_down,mean_when_clean_up,mean_when_clean_down,difference_big_up_down,missing_rate,max_abs_tail_corr
volume_ratio_20,3,0.09601956919803119,0.026908991071466486,-0.03463974930198552,0.04942537233757529,0.019790888730442904,0.0009330820816185538,0.021427903659682546,0.00026389026509910805,0.01885780664882435,0.004682622268470343,0.04942537233757529
volume_price_confirmation_5,1,-0.006859763452805518,-0.049226521571849424,0.01952657570206303,-0.03333929959996821,0.006472186343793319,0.013199783215720734,0.008584758326181894,0.01337696319085403,-0.0067275968719274154,0.0010395010395010396,0.049226521571849424
m5_intraday_slope_z_20,1,0.13036235767489662,0.04892214922493173,-0.035475532530576705,0.04091168447959628,0.020295441869173488,-0.089986832233445,0.016646349557283967,-0.0671503163177094,0.11028227410261848,0.8383575883575883,0.04892214922493173
m5_midday_reversal,3,0.0017343260248677223,-0.030914984720788814,0.04376092740384556,-0.04872136696631954,2.9920683170309967e-05,0.0008164731071622908,-0.0001241946631419765,0.0006499962174203438,-0.0007865524239919809,0.8371488033298647,0.04872136696631954
amount_ratio_60,1,0.051319158588771174,0.018464518417736202,-0.03761282842729321,0.04869762434519966,0.033731580119120225,0.00858268992384788,0.03448421339162397,0.0038746406752206723,0.025148890195272347,0.015072765072765074,0.04869762434519966
macd_hist,10,-0.023407682941945764,-0.048580430170064255,-0.04416781228589158,0.007960600708204207,-0.3993050778126485,-0.5785579283548571,0.12985803762902356,-0.10458909194211824,0.17925285054220857,0.01723237597911227,0.048580430170064255
m5_available,3,0.013551832048898583,0.024884098220572103,0.048458136460196234,0.005131689081634379,0.20103092783505155,0.21739130434782608,0.1970310391363023,0.19295558958652373,-0.016360376512774527,0.0,0.048458136460196234
up_volume_ratio_10,1,0.008964810851314085,-0.04569728202886196,-0.04845737619960823,0.0076481756723324095,0.5649520044949021,0.5633562306993736,0.5709696952949881,0.5684768726090259,0.0015957737955285545,0.002079002079002079,0.04845737619960823
m5_intraday_return,5,0.13458846884550885,0.024750214498560703,-0.04842613721321063,0.03320905346464668,0.0015985682287286405,-0.0010604556249242086,0.0007339817542020113,-0.0010335624576180296,0.002659023853652849,0.8380208333333333,0.04842613721321063
macd_hist,3,-0.017391695597350914,-0.048408057703509005,-0.015143991583180506,-0.02343405140376883,-0.701864621803449,-0.09335990081040899,-0.4030879259289158,0.3009747478642631,-0.60850472099304,0.01716961498439126,0.048408057703509005
m5_high_to_close_reversal_z_20,5,0.1217583911847113,0.034013994808956824,-0.04828308455153467,0.016211338808319563,-0.029217549817997904,-0.15177017974105592,-0.07418201265515978,-0.10933840170575823,0.12255262992305802,0.8401041666666667,0.04828308455153467
ret_median_3,5,0.0033835129823802075,-0.04821845691559324,-0.008558116342073275,-0.01657623584993695,0.0009612974366619962,0.0016046339459144306,0.0013557838088368369,0.0017857776255758022,-0.0006433365092524344,0.0010416666666666667,0.04821845691559324
m5_available,1,0.004917026172387961,0.043295561658634026,0.04813038726193902,-0.014882187384423269,0.2117039586919105,0.21663442940038685,0.19667590027700832,0.20864381520119224,-0.004930470708476353,0.0,0.04813038726193902
m5_negative_bar_ratio_mean_5,5,-0.05278703774651566,-0.04810318126773814,-0.040491297385505866,-0.010036774586903214,0.48130295612878926,0.481545809813287,0.48200287953927373,0.48325911265050314,-0.0002428536844977236,0.8390625,0.04810318126773814
tail_return_ratio_20,1,0.026327854145768475,-0.010850913826946097,-0.04808255355087266,0.03543620482054181,1.3739302196126522,1.2918596823693855,1.4147806923657067,1.3120972660975332,0.08207053724326663,0.057692307692307696,0.04808255355087266
m5_longest_up_streak,1,0.052717401370752315,-0.04796392293743772,-0.021076510812974677,-0.01847706449134123,5.414634146341464,5.482142857142857,5.464788732394366,5.542857142857143,-0.06750871080139298,0.8362785862785863,0.04796392293743772
m5_return_reversal_1,5,-0.07767962813438961,-0.047848259928646525,-0.03242450265547392,-0.03892331790024316,-0.002397722066121087,-0.002001748048157798,-0.0024583193062529657,-0.0004592825912258394,-0.00039597401796328917,0.8385416666666666,0.047848259928646525
ret_mean_10,1,0.0006417857783344161,-0.0457172501799958,-0.04775020911143228,0.006066852596928231,0.0007085943263241976,0.0006541485020392371,0.0009436636933401014,0.0008641519378547793,5.444582428496046e-05,0.002598752598752599,0.04775020911143228
rsi_change_5,20,0.036713753836466995,0.03987235885514507,-0.046148046027000796,0.047737196198123714,0.522624738631211,-0.8874905052497243,0.4011176760546555,-0.612336031003911,1.4101152438809352,0.009973753280839895,0.047737196198123714
ret_median_10,1,0.020182305215440257,-0.011643557641012416,-0.04771571522097959,0.02987045766018107,0.0020386282286212103,0.0016477887684367986,0.002186597085736236,0.0017444472547422357,0.00039083946018441166,0.002598752598752599,0.04771571522097959
ret_1,1,0.068534594459772,-0.010707487885757642,-0.04764682216281892,0.02004866954359336,0.0008703976510280154,-0.00017307479761533462,0.0012957634149091144,0.0005327874291025601,0.00104347244864335,0.0005197505197505198,0.04764682216281892
m5_low_to_close_recovery_z_20,10,0.037781329239835494,0.04756949758013266,-0.036981338852177685,0.03411090654996837,0.052519616417293497,-0.06486405972013352,0.060484309918358306,-0.008424215656079035,0.11738367613742702,0.8422976501305482,0.04756949758013266
up_volume_ratio_5,1,0.048801383096498036,-0.04081644379877048,-0.04751846935383147,0.009874319247342497,0.5608734326058381,0.5573882941822019,0.5709151105248779,0.5663281794152588,0.0034851384236361804,0.0010395010395010396,0.04751846935383147
gap_open,5,-0.04294085845569746,-0.03882162862744957,0.019216621385546136,-0.047420245587184454,-0.0005894249691481547,-7.222909898313492e-05,-0.0005808825529826176,5.0211095514908995e-05,-0.0005171958701650198,0.0005208333333333333,0.047420245587184454
ma_spread_20_60,1,-0.03310715075109674,-0.04724705975639482,0.029847676787073223,-0.03630427205967216,0.01445057974339076,0.02024600019177545,0.015335411455854932,0.019292911171694693,-0.0057954204483846895,0.015072765072765074,0.04724705975639482
m5_open_30m_volume_share,20,0.016005709808963278,-0.04224494402097585,-0.047197798245663926,-0.00043123276183154656,0.3204333599316247,0.3197497395160008,0.3212799528159476,0.32131340196075536,0.0006836204156239201,0.8446194225721785,0.047197798245663926
m5_open_30m_amount_share,20,0.016003384945350987,-0.04224399109310391,-0.04719564158836756,-0.00043186946605785933,0.320430374440185,0.3197468453329779,0.3212769057564691,0.3213104036156603,0.0006835291072070926,0.8446194225721785,0.04719564158836756
volume_price_confirmation_20,5,-0.0035968887053779122,-0.047110037234255,-0.005341922850413524,-0.04372390866554154,0.008835438454079452,0.010833602941873445,0.009222340325952497,0.0124649020155681,-0.001998164487793993,0.0046875,0.047110037234255
up_day_ratio_10,1,0.004105392949877522,-0.046898990044410324,-0.04703259867311912,0.005823896319731318,0.5655765920826161,0.5646034816247582,0.5713296398891967,0.5694485842026825,0.000973110457857973,0.002079002079002079,0.04703259867311912
volume_price_confirmation_5,10,-0.027268563730463272,-0.04668847691950597,0.011193249865405652,-0.030109837157959365,0.007535328819629724,0.01307645091850383,0.008403467685105005,0.012653549466252974,-0.005541122098874106,0.0010443864229765013,0.04668847691950597
m5_last_hour_return_mean_5,1,0.03712634882262335,-0.046611306742569844,-0.02571278946757089,0.0008552582530235473,8.354370629679135e-05,0.0001458058644583523,0.00022448249171595514,0.00021970946981948497,-6.226215816156095e-05,0.8373180873180873,0.046611306742569844
volume_abnormality_20,3,0.07664255132304038,0.015526308406039508,-0.0465895636953339,0.04159208523696265,0.04990591899415004,-0.05917331631731534,0.05405558995801436,-0.043623005695239164,0.10907923531146538,0.004682622268470343,0.0465895636953339
m5_intraday_slope,20,0.10960606937701665,0.04656937733843992,-0.04111042996207225,0.02959961061748012,4.689495544165656e-05,-6.529053105629212e-06,3.7258966467866316e-05,9.06629283298084e-06,5.342400854728577e-05,0.8446194225721785,0.04656937733843992
volatility_ratio_5_20,10,-0.0031772834197686824,0.041887953905851184,0.046501188163590945,-0.016069272567772273,0.9374848288305745,0.947032090705618,0.9197168413814284,0.9319760912535193,-0.009547261875043511,0.005221932114882507,0.046501188163590945
m5_close_30m_volume_share,3,0.01268351442306427,-0.02609751908548963,-0.04629734875018663,0.007283232050880613,0.13292217439636325,0.1323873431717802,0.13280414502977667,0.13255086269345343,0.00053483122458306,0.8371488033298647,0.04629734875018663
m5_close_30m_amount_share,3,0.01268058855004733,-0.02609875352158743,-0.046294309125802915,0.007280160003934578,0.13292197825813049,0.13238725636728269,0.132803930148236,0.1325507588917004,0.0005347218908478002,0.8371488033298647,0.046294309125802915
kdj_cross,5,0.057599987088413546,0.0016856141442423249,-0.046268812319073725,0.028135290223380263,0.02292369221211725,-0.9155241704713265,0.10250334397599165,-0.6116457211233022,0.9384478626834437,0.004166666666666667,0.046268812319073725
amount_ratio_20,5,0.06619777322000636,0.01620470681987119,-0.04607752756844944,0.04005555004004754,0.01767049150326663,-0.0033347939434350844,0.020595038204537317,0.002300558248693595,0.021005285446701716,0.0046875,0.04607752756844944
up_day_ratio_10,5,-0.02820681388181133,-0.046066227384573874,0.012117285920747678,-0.017564379682477337,0.5671742808798648,0.5802083333333333,0.5726158038147139,0.5782945736434109,-0.013034052453468559,0.0020833333333333333,0.046066227384573874
ret_10,20,-0.07726857377390137,-0.045997236302966024,-0.025441586439450836,0.0026118379273323764,0.007891298089324605,0.008416544327250544,0.010601364663191764,0.01025171130944787,-0.0005252462379259394,0.005249343832020997,0.045997236302966024
m5_morning_return,20,0.023793214678594098,0.02820477362398009,-0.045757621821000106,0.03987432674613715,0.0016597017917739012,-0.00038068282060675195,0.0016972126602669035,3.1786793922015434e-05,0.0020403846123806533,0.8446194225721785,0.045757621821000106
ret_10,1,-1.0862398435263588e-05,-0.04457145524792565,-0.04572002030663564,0.005792712414409741,0.007474689944180922,0.007022726459018917,0.00975126444261673,0.008995465423645103,0.0004519634851620057,0.005197505197505198,0.04572002030663564
macd_hist_change,1,0.05764748897488452,-0.0012170818185916774,-0.04558461005746394,0.018788561339000264,-0.11674848488177636,-0.740513634680563,0.06395119314490005,-0.3099919804762432,0.6237651497987866,0.018711018711018712,0.04558461005746394
m5_first_hour_return,10,-0.03602461803100038,0.038729417244732424,-0.02869421786777168,0.04555249766257447,0.00032814841436044765,-0.0012943283132931865,0.0004547400992612186,-0.0012152248433084988,0.0016224767276536343,0.8402088772845953,0.04555249766257447
volume_price_confirmation_10,1,-0.01522456457606221,-0.04549362971246252,0.018612812458683414,-0.033565080969546794,0.007985041655474272,0.012519789671834624,0.008845772649268746,0.012273422046565124,-0.004534748016360352,0.002079002079002079,0.04549362971246252
negative_return_streak,5,0.01645928182811982,0.04519839877785762,-0.019435908308364867,0.018955074604676794,0.8037225042301185,0.7020833333333333,0.7670299727520435,0.724031007751938,0.1016391708967852,0.0,0.04519839877785762
macd_hist,20,-0.07151950569400202,-0.008914433850903458,-0.03962195170676061,0.04511086684744713,0.22782572568620393,-0.6872233198328741,0.750572923508705,-0.6543438684489008,0.9150490455190781,0.01732283464566929,0.04511086684744713
m5_volume_return_corr_z_20,1,0.009769732528616504,0.015473958359588109,0.044977055595929454,0.005951531496981887,-0.013426078466635469,0.028272246434279055,-0.009675587839036928,-0.02170079962378838,-0.041698324900914525,0.8383575883575883,0.044977055595929454
m5_volume_profile_mean_5,3,-0.05174327083756151,-0.03525919061446196,0.017692591171305994,-0.04496254864941368,0.4598055831444901,0.46138166943002407,0.4597989794811108,0.46182297705646874,-0.001576086285533962,0.8381893860561914,0.04496254864941368
intraday_body,1,0.07033726801312974,-0.0018954147059156892,-0.04495347034415367,0.021904356501200005,0.001365703930928948,0.0002637935186918322,0.00165974046891699,0.0008929959827884706,0.001101910412237116,0.0,0.04495347034415367
price_volume_corr_20,10,0.043393173088097675,-0.014343428841037564,-0.034056165940960836,0.04491331283438729,0.08856942153600136,0.07561645462149996,0.1029275381401658,0.07361140085390372,0.012952966914501401,0.005221932114882507,0.04491331283438729
m5_close_30m_buy_pressure,1,-0.04449825077052264,-0.044794692648666784,0.009523467305564514,-0.03499979079310946,5.145042587291499e-05,9.300730165420644e-05,6.748704506876625e-05,0.00011017832451810077,-4.1556875781291454e-05,0.8362785862785863,0.044794692648666784
amount_ratio_10,5,0.06651679961100343,0.012793988459908794,-0.04463317660168493,0.02640578217878525,0.009225565357971238,-0.005376259062199715,0.009242196072117721,0.00019595041476896081,0.014601824420170953,0.0020833333333333333,0.04463317660168493
ret_median_5,3,0.008022580693600099,-0.044534151092036324,0.0018265209498792687,-0.03852626084111122,0.0013047375661998468,0.001933502239532415,0.0014824163696959666,0.0022813754482638665,-0.0006287646733325683,0.001040582726326743,0.044534151092036324
price_volume_corr_10,10,0.06285759721312698,0.00950940321677128,-0.04444182311308633,0.039815675837698405,0.11840655588104144,0.08109499073250018,0.11988098539562733,0.0863015485527398,0.03731156514854127,0.0026109660574412533,0.04444182311308633
ret_median_20,1,0.024055414339987913,-0.005151537069869229,-0.035750988059833545,0.04442199483501287,0.0022957527469909256,0.0020738520847261234,0.0024614185168979636,0.002026000154032172,0.00022190066226480216,0.005197505197505198,0.04442199483501287
m5_up_volume_share,1,0.11375710771206748,0.014111779336378484,-0.030731846007707023,0.044336056331021334,0.45573967313953034,0.449298612340403,0.4609728857160278,0.451317747109961,0.006441060799127318,0.8362785862785863,0.044336056331021334
m5_up_amount_share,1,0.11375725901014298,0.014111657021141878,-0.03073176928696606,0.04433598252559619,0.45574033590674307,0.4492993107501115,0.4609735404900606,0.45131843007524663,0.006441025156631586,0.8362785862785863,0.04433598252559619
ma_spread_60_120,1,-0.02675169737563576,-0.04418212050856344,-0.00388404742802857,-0.031866644404295694,0.01788048127038837,0.020565004447689716,0.018647673587529973,0.02183200816376492,-0.002684523177301345,0.030665280665280667,0.04418212050856344
sideways_regime,1,-0.04016774505541334,-0.00894089928829165,0.043857377497122214,-0.02144174511562454,0.0774526678141136,0.09864603481624758,0.07756232686980609,0.08941877794336811,-0.021193367002133978,0.0,0.043857377497122214
negative_return_streak,20,0.059952396795089714,0.04369547657144004,-0.03068515203191414,0.02863715100265099,0.8028391167192429,0.6753623188405797,0.7992376111817027,0.7310756972111554,0.12747679787866317,0.0,0.04369547657144004
m5_bar_return_autocorr,5,0.009014309574381485,-0.010089456357888054,-0.043633427422844755,0.013036252332647366,0.07754461592904015,0.06771425220184726,0.08016798974071944,0.07502247452156222,0.009830363727192884,0.8380208333333333,0.043633427422844755
m5_total_volume_ratio_20,10,0.020884721836437622,-0.018025024485967482,0.04363235368216268,-0.004250605575439379,0.01876350241794178,0.04042911400193014,0.026453782596761843,0.028677071109551613,-0.02166561158398836,0.8438642297650131,0.04363235368216268
m5_total_amount_ratio_20,10,0.020884874580137793,-0.018024774843637587,0.043632252955619365,-0.00425052509977884,0.018763301885709124,0.04042844930542892,0.026453384084929275,0.028676594991970932,-0.0216651474197198,0.8438642297650131,0.043632252955619365
trend_r2_20,5,0.033512647335443575,0.041582325460358456,-0.02851629584382101,0.04361094371760016,0.4868145144535823,0.45700142009450073,0.4824371838592734,0.45665036475534654,0.029813094359081582,0.0046875,0.04361094371760016
m5_midday_reversal_mean_5,1,0.06158457460826769,-0.04343428449834018,-0.025078144491901336,0.005581855009829728,0.00020407756332742357,0.00025456672227413743,0.0003522395011549306,0.0003229988984163413,-5.048915894671386e-05,0.8373180873180873,0.04343428449834018
trend_slope_60,1,-0.03129084537759906,-0.04340584754623592,0.025380202140793118,-0.03439839662421223,0.0007174646339075086,0.0009592728097953989,0.000762492963066883,0.0009377965421607418,-0.00024180817588789023,0.015072765072765074,0.04340584754623592
ret_60,1,-0.013287256326586347,-0.04336197706361873,-0.015027846077776482,-0.010872150626417219,0.053775983982580176,0.05914639419359735,0.05809839599757053,0.061344718775883655,-0.005370410211017175,0.031185031185031187,0.04336197706361873
positive_return_streak,10,0.020395428651604142,-0.016273275055313386,-0.043294892756525954,0.026721996657266968,1.4006514657980456,1.2973621103117505,1.4395318595578674,1.3385416666666667,0.10328935548629503,0.0,0.043294892756525954
m5_intraday_trend_consistency,5,0.12145581203136036,0.041298877756174614,0.008614422008419418,0.04293572091517045,0.5198644323102993,0.5151975683890577,0.5171972484402495,0.5076923076923077,0.004666863921241604,0.8380208333333333,0.04293572091517045
m5_positive_bar_ratio,5,0.12145581203136036,0.041298877756174614,0.008614422008419418,0.04293572091517045,0.5198644323102993,0.5151975683890577,0.5171972484402495,0.5076923076923077,0.004666863921241604,0.8380208333333333,0.04293572091517045
m5_first_hour_return_mean_5,10,-0.131992737145084,-0.042900669099221515,-0.0024064121882876417,-0.013023058414150373,-0.0009551385482690088,-0.0004910071472654441,-0.000825172927934162,-0.0005789636393145418,-0.00046413140100356467,0.8412532637075718,0.042900669099221515
m5_large_amount_bar_return,10,0.06052596992957229,0.0345902147850948,-0.03715638391723438,0.04288466842731674,4.884479955363133e-05,-9.609720092123836e-05,6.314923226489208e-05,-6.435150104511895e-05,0.0001449420004748697,0.8402088772845953,0.04288466842731674
m5_return_reversal_1,3,-0.10641070717545045,-0.039722412192321616,0.04203254861641671,-0.042794079586497634,-0.001976029930991048,0.0008523988540324643,-0.0019492662985409026,0.0002777290603851785,-0.0028284287850235124,0.8376690946930281,0.042794079586497634
m5_large_volume_bar_return,10,0.06051228949613016,0.03469555599122919,-0.03707074560574732,0.042739910368783336,4.884479955363133e-05,-9.609720092123836e-05,6.271321897561597e-05,-6.435150104511895e-05,0.0001449420004748697,0.8402088772845953,0.042739910368783336
ret_median_10,20,-0.06774244306405275,-0.012558663859868858,-0.0427204150285228,0.029048642696308885,0.0020125463282223864,0.0015416887229812587,0.0022093071666728532,0.0017578560613013552,0.0004708576052411277,0.0026246719160104987,0.0427204150285228
up_day_ratio_10,20,-0.054495864928442994,-0.04271013044414139,-0.03142322482617854,0.017112530751680698,0.5657728706624606,0.5646376811594204,0.5730622617534943,0.5673306772908365,0.001135189503040257,0.002099737532808399,0.04271013044414139
ret_median_5,20,-0.020300749644471604,0.005923418091575725,-0.042665805414984284,0.03865104442638327,0.0018962816766363527,0.001003592538998949,0.0020312936787817266,0.0011909433123759529,0.0008926891376374038,0.0010498687664041995,0.042665805414984284
ma_ratio_5,10,-0.02893067838586891,-0.0425577201714533,-0.02436676024747823,-0.007163207009311508,0.0009166143603039202,0.0012063146556488388,0.0015820315005859397,0.0019069518682937056,-0.0002897002953449186,0.0020887728459530026,0.0425577201714533
trend_r2_20,10,0.028804221768176777,-0.010706840908075803,-0.04253959800864292,0.041553193480357645,0.4657041173863651,0.44815202477759253,0.4775947500282634,0.45271072424232695,0.01755209260877255,0.004699738903394256,0.04253959800864292
atr_60,10,0.06819759514817482,0.015054502392605208,0.04235443052709276,-0.039229045983886456,34.57562920738328,35.84233533173462,33.788607932379726,35.740091435185185,-1.2667061243513373,0.015143603133159269,0.04235443052709276
drawdown_speed_20,3,0.017134135098457,-0.042078519709472906,-0.01795769862554427,-0.03798347246708254,-0.002083168240742428,-0.0009325420855841711,-0.0017871719570204526,0.0013286227839312075,-0.001150626155158257,0.007284079084287201,0.042078519709472906
up_day_ratio_20,1,0.005162426708842141,-0.041834125151109,-0.02264220693003397,0.013447143197299376,0.5691049913941479,0.5718568665377176,0.5735457063711912,0.5704172876304023,-0.002751875143569671,0.004677754677754678,0.041834125151109
m5_down_amount_share,20,-0.07426742791190345,-0.030087993820336802,0.04148944502422087,-0.012571426932397864,0.4256135370039489,0.4364091591270196,0.42675141363286384,0.4295347792573569,-0.010795622123070725,0.8446194225721785,0.04148944502422087
bull_high_vol_regime,3,-0.011605328923492853,0.014730965636806741,0.041427900019237636,-0.027018005977505186,0.1718213058419244,0.18840579710144928,0.1632928475033738,0.18376722817764166,-0.01658449125952488,0.0,0.041427900019237636
amount_ratio_5,20,0.03807726218531032,0.041044779025144765,-0.02166520437968184,0.03320081531800069,0.00870296806911543,-0.002839796337749513,0.006390262390445097,-0.0022029795421919657,0.011542764406864943,0.0010498687664041995,0.041044779025144765
volume_abnormality_60,1,0.05691268856980519,0.02221254975423031,-0.031747489636100815,0.04104284929256164,0.10948814356018498,0.015991751313653053,0.10505477366302678,0.005327670608229317,0.09349639224653192,0.015072765072765074,0.04104284929256164
volume_abnormality_60,10,0.07793020801106823,0.0410301610080075,-0.0014811871601101581,0.029202914566629958,0.14484521473951845,0.07763917711067869,0.13456479183077685,0.061977121176204034,0.06720603762883975,0.015143603133159269,0.0410301610080075
amount_abnormality_60,20,0.014611533371804587,-0.04094687600520592,-0.018469304409508745,-0.03249060325262398,-0.03461954703883702,-0.015215295000706052,-0.017623885225278364,0.0661281818837484,-0.019404252038130967,0.015223097112860892,0.04094687600520592
amount_change_1,3,0.047331224383660636,0.040904390759456746,-0.0068886424494889,0.02416474072906877,0.018164284428301217,0.0085302080354852,0.014110107424845296,0.00689361827311778,0.009634076392816016,0.0005202913631633715,0.040904390759456746
m5_volume_profile_mean_5,5,-0.02356886114704722,0.04088618457608395,-0.007691603029529114,0.017451210761547434,0.4618976952816326,0.4604414193495332,0.46100224439205856,0.4602109614865791,0.0014562759320994045,0.8390625,0.04088618457608395
m5_high_to_close_reversal_rank_20,5,0.11510824139927966,0.02372711107594769,-0.040842458013583514,0.03302764796181581,0.5223205506391345,0.4953887946155906,0.5163324979114452,0.49676251462756155,0.026931756023543918,0.8401041666666667,0.040842458013583514
rsi_change_5,3,0.04449640186818646,-0.04078045086712052,-0.024262919759696366,-0.030333406381597847,-0.491188517234844,-0.3106901209982857,-0.3269793275486895,0.30085379352143543,-0.18049839623655833,0.009885535900104058,0.04078045086712052
volume_price_confirmation_60,10,0.03014414329501406,-0.0405717351204155,-0.013862382113366416,-0.011881241930214469,0.009840232368219121,0.010424034981450411,0.010549139403841182,0.011046778820827937,-0.00058380261323129,0.015143603133159269,0.0405717351204155
volume_change_1,1,0.03249899213142251,0.0009166701275112705,-0.04046073030924165,0.02715761990886865,0.010905373460228447,0.001630893181308702,0.012071333345673892,0.003655909607794979,0.009274480278919745,0.0005197505197505198,0.04046073030924165
m5_intraday_trend_consistency_mean_5,3,0.09745809593763331,0.04043000735142265,0.021496034753624688,0.0033737431914966885,0.5167484997272231,0.5154306961371616,0.5147041678810843,0.5142759094028827,0.001317803590061506,0.8381893860561914,0.04043000735142265
m5_positive_bar_ratio_mean_5,3,0.09745809593763331,0.04043000735142265,0.021496034753624688,0.0033737431914966885,0.5167484997272231,0.5154306961371616,0.5147041678810843,0.5142759094028827,0.001317803590061506,0.8381893860561914,0.04043000735142265
m5_close_30m_return,1,-0.043954997487683396,-0.03961809840402183,0.022267993874756444,-0.03322610242940169,0.0004863712982974765,0.000853667201352004,0.0005968771990306186,0.0009091696684942213,-0.0003672959030545275,0.8362785862785863,0.03961809840402183
rsi_change_5,10,0.02003287526927053,-0.0107670181771975,-0.03961496822782142,0.01761345062490451,-0.04642337225259726,-0.5952419268736572,0.13031017800581138,-0.2342825548814464,0.5488185546210599,0.009921671018276762,0.03961496822782142
volume_price_confirmation_60,1,0.01216512204218558,-0.039613191697993856,-0.016944874107869524,-0.008962540966412896,0.009600835643871288,0.010193306165957114,0.009891930577810825,0.010265780870675081,-0.0005924705220858254,0.015072765072765074,0.039613191697993856
m5_open_30m_close_position,3,0.11580780561189878,0.03871406198789856,-0.03960960898669707,0.024554924071953928,0.5704900613657776,0.533418029830332,0.5645116384538807,0.5470102906251024,0.03707203153544558,0.8371488033298647,0.03960960898669707
m5_intraday_close_position,5,0.09763531973200473,0.03837130170261495,0.002759651870839797,0.0394599256865869,0.572989830216009,0.5559490067665516,0.5675976225806257,0.5391123911077418,0.017040823449457454,0.8380208333333333,0.0394599256865869
gap_open,3,-0.01584034412613427,-0.03943738799072215,-0.005014900189662011,-0.02157089359527296,-0.0005961365145578596,-0.0003078872996777362,-0.000491708615687015,-0.00020177934599686519,-0.0002882492148801234,0.0005202913631633715,0.03943738799072215
m5_large_volume_bar_return_z_20,1,0.06176428574312919,0.039220292663396494,0.008346181724390505,0.0288829773246496,0.010892675475359543,-0.02684816186315291,0.011264462925302723,-0.048514616061327655,0.037740837338512453,0.8383575883575883,0.039220292663396494
m5_intraday_r2,20,0.011866660782643333,0.03919090793238964,0.02248354969781242,0.0327966999670267,0.478550575366335,0.474097660499154,0.4808987739373433,0.4613741883424924,0.004452914867180968,0.8446194225721785,0.03919090793238964
down_day_volume_ratio_20,1,-0.01129081018668855,0.03873692877159599,0.024096894335604278,-0.016483374603646888,0.42881737293997146,0.4268127036360987,0.42444937715011394,0.428288692548558,0.0020046693038727748,0.004677754677754678,0.03873692877159599
up_day_volume_ratio_20,1,0.01125512281097641,-0.03873692877159598,-0.024096894335604285,0.01648337460364688,0.5711826270600285,0.5731872963639013,0.5755506228498861,0.571711307451442,-0.0020046693038727748,0.004677754677754678,0.03873692877159598
up_volume_ratio_20,1,0.01125512281097641,-0.03873692877159598,-0.024096894335604285,0.01648337460364688,0.5711826270600285,0.5731872963639013,0.5755506228498861,0.571711307451442,-0.0020046693038727748,0.004677754677754678,0.03873692877159598
m5_sign_flip_count,10,0.0099825440751493,-0.038573901595487216,0.026045905759698614,-0.030184379639800286,19.939655172413794,20.26086956521739,19.96268656716418,20.176,-0.3212143928035971,0.8402088772845953,0.038573901595487216
volume_ratio_5,1,0.04152946982651429,-0.013191267947641415,-0.03828766134103681,0.011871549551357625,0.0004708149279772232,-0.004372112089939774,0.0013170856400205205,-0.0016675191478467647,0.004842927017916997,0.0010395010395010396,0.03828766134103681
m5_open_30m_close_position,5,0.056733966366714246,-0.0035560770472500987,0.017446339679557228,-0.03815698092709466,0.5516942943430838,0.5623358231199521,0.5330814652263884,0.5600720141246953,-0.010641528776868303,0.8380208333333333,0.03815698092709466
m5_low_to_close_recovery_z_20,1,0.046074167839446865,0.018720113760377532,0.0380265179835744,-0.027235084304153334,0.023618188047092738,0.052191517162884865,0.00800871107029016,0.06339693355676612,-0.028573329115792127,0.8383575883575883,0.0380265179835744
m5_close_30m_sell_pressure_rank_20,3,-0.025807459250179774,0.000931109726947032,-0.03798121733902974,0.028634722721480037,0.5315656565656567,0.5176244616395357,0.5341760862594197,0.5197353410804051,0.013941194926121003,0.8392299687825182,0.03798121733902974
m5_last_hour_return,20,-0.05502804138924375,-0.03788985546274168,0.01314272957782134,-0.034215392262334866,-9.32482556049642e-05,0.000458910701028755,0.00012561489062267058,0.0007280010370339907,-0.0005521589566337191,0.8446194225721785,0.03788985546274168
volume_ratio_10,1,0.053108771123425005,-0.008229892742947553,-0.037866428569039066,0.013073560844179996,0.0039605698001321955,-0.003368549771432389,0.005049156177597747,0.0007416349740858122,0.007329119571564584,0.002079002079002079,0.037866428569039066
drawdown_speed_20,10,-0.02600148207609283,-0.028324271385552234,-0.03761870872591746,0.00415150013668285,-0.001069486088138458,-0.002159116438166602,-0.00033130096415880323,-0.0006676857942250488,0.001089630350028144,0.007310704960835509,0.03761870872591746
m5_intraday_return,20,0.03529762300177428,0.03747274946899331,-0.03316429374454299,0.029188545852934126,0.002290762105253652,-0.00016717297793018,0.001993090060154772,0.00041304606339284797,0.0024579350831838323,0.8446194225721785,0.03747274946899331
price_volume_corr_60,10,0.05636860227286832,-0.018560217855824877,-0.03737828368880641,0.01360524563794431,0.060987442144975895,0.05250599291721973,0.06645258511967446,0.0605748403051923,0.008481449227756163,0.015665796344647518,0.03737828368880641
ma_ratio_10,20,-0.07084458560431475,-0.03732182264173912,-0.025541910995052156,-0.0002987063116650626,0.0029424740617839643,0.0028588929312718648,0.004009562717181707,0.004031524350319771,8.35811305120995e-05,0.002099737532808399,0.03732182264173912
m5_intraday_close_position,20,0.022403070268493565,0.037314259308851225,-0.01219683645739099,0.004349359774054515,0.5715433091890902,0.5479129398802505,0.5620465056444344,0.5588610341632685,0.02363036930883977,0.8446194225721785,0.037314259308851225
