880823 微盘股 日线 不复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2018/09/14	726.82	728.82	720.81	720.81	12104921	8687708160.00
2018/09/17	718.88	718.95	707.63	709.80	9831493	7017640960.00
2018/09/18	708.88	723.03	707.49	723.03	11295963	8181878784.00
2018/09/19	722.79	735.20	721.22	731.52	13672589	9992332288.00
2018/09/20	731.66	735.00	729.81	732.58	14294327	10091816960.00
2018/09/21	732.96	740.12	732.39	739.45	14235559	10216003584.00
2018/09/25	737.09	738.89	734.42	737.26	9491930	7176723968.00
2018/09/26	738.44	742.63	737.26	739.81	10706675	8411460096.00
2018/09/27	739.64	739.64	722.90	722.95	12163792	9499632640.00
2018/09/28	722.69	729.51	722.69	729.48	10125671	7616530432.00
2018/10/08	721.67	721.67	702.31	703.11	9709981	7209319424.00
2018/10/09	704.48	712.01	704.48	708.35	8664606	6443552256.00
2018/10/10	709.52	715.14	707.58	714.95	9491947	7682551296.00
2018/10/11	694.75	694.75	651.74	655.00	15387402	11140014080.00
2018/10/12	648.54	652.09	620.11	646.33	13689785	9846347776.00
2018/10/15	647.38	656.02	639.67	640.27	9399054	6529566208.00
2018/10/16	640.20	647.63	626.15	629.66	9522574	6827114496.00
2018/10/17	636.59	642.38	624.97	638.42	10907443	7868898816.00
2018/10/18	636.28	636.28	617.44	618.56	11318335	8531284480.00
2018/10/19	609.73	631.86	604.67	631.54	11876158	8975790080.00
2018/10/22	644.10	672.23	644.10	667.04	16144721	10796299264.00
2018/10/23	669.55	676.13	663.83	667.67	16456795	10540395520.00
2018/10/24	667.02	679.79	666.62	674.58	16461393	10719635456.00
2018/10/25	654.99	671.35	650.78	669.44	16623368	10067784704.00
2018/10/26	672.55	681.27	672.43	674.62	16306552	10071402496.00
2018/10/29	673.42	673.42	662.63	665.89	11181095	7754982400.00
2018/10/30	664.51	680.94	658.61	678.52	13837533	9675772928.00
2018/10/31	680.68	695.53	680.66	691.62	15972436	11432863744.00
2018/11/01	695.73	704.31	695.07	695.30	18378211	13736112128.00
2018/11/02	701.69	713.24	701.69	713.24	19143478	14632542208.00
2018/11/05	714.69	727.95	713.64	726.29	22569531	15352047616.00
2018/11/06	724.50	724.50	713.66	723.59	19303376	13245072384.00
2018/11/07	723.93	731.77	723.10	724.19	19387833	13729837056.00
2018/11/08	728.37	741.35	728.37	733.56	22708306	15255343104.00
2018/11/09	731.43	738.20	729.96	735.77	22386981	14865799168.00
2018/11/12	737.01	763.04	737.01	763.04	19264680	14871736320.00
2018/11/13	757.89	788.31	756.24	782.78	25700486	19880337408.00
2018/11/14	784.49	793.43	781.28	782.99	24069794	18656520192.00
2018/11/15	782.85	798.38	782.85	798.38	22292058	19615117312.00
2018/11/16	798.61	810.27	797.76	807.54	23654978	20588875776.00
2018/11/19	807.50	812.47	799.19	812.47	20472054	17050982400.00
2018/11/20	807.56	809.49	787.87	788.06	18994877	16069242880.00
2018/11/21	781.24	800.90	780.04	800.90	18673311	14684604416.00
2018/11/22	803.93	808.30	801.01	803.41	17784272	14397158400.00
2018/11/23	802.59	803.26	759.09	761.44	20495164	15817390080.00
2018/11/26	759.92	770.67	757.27	761.45	11536142	8919692288.00
2018/11/27	765.46	773.79	765.40	772.01	12027404	9199191040.00
2018/11/28	771.57	779.48	756.03	779.48	13346998	10465548288.00
2018/11/29	782.84	784.12	756.37	756.37	15273969	11910579200.00
2018/11/30	753.79	764.25	743.66	762.65	13338652	10043372544.00
2018/12/03	777.29	790.56	776.51	787.24	14839761	12152410112.00
2018/12/04	787.51	797.55	786.46	797.55	15744382	12266298368.00
2018/12/05	782.85	795.43	779.97	791.00	15668035	12198416384.00
2018/12/06	790.91	791.60	778.01	778.54	13679590	10562774016.00
2018/12/07	779.65	783.91	776.87	780.97	12668981	9856232448.00
2018/12/10	775.95	775.95	764.87	767.90	10924643	8638779392.00
2018/12/11	769.01	778.42	768.76	778.42	10150500	8315450368.00
2018/12/12	780.05	782.80	777.13	779.72	11485331	9295919104.00
2018/12/13	780.73	789.80	775.58	786.16	12964945	10720931840.00
2018/12/14	785.09	785.56	762.57	764.33	14102655	11445483520.00
2018/12/17	761.49	767.07	755.20	767.07	9999484	8004571136.00
2018/12/18	764.46	769.60	755.30	763.46	10492667	8453554688.00
2018/12/19	764.00	765.64	754.76	756.74	12006598	8941516800.00
2018/12/20	755.16	764.74	755.06	764.74	12845319	9758448640.00
2018/12/21	762.31	765.27	755.11	760.55	11274388	8961636352.00
2018/12/24	759.33	768.11	758.60	767.98	10310054	8323501056.00
2018/12/25	762.24	762.24	738.38	758.38	13791629	11209039872.00
2018/12/26	759.32	765.32	758.95	761.56	12087635	10621558784.00
2018/12/27	769.74	772.61	745.53	745.53	12896542	11186660352.00
2018/12/28	745.98	751.21	741.25	743.50	10431814	8872158208.00
2019/01/02	746.44	750.72	745.21	748.98	8712361	6428790272.00
2019/01/03	750.07	756.37	747.17	747.60	11417575	8439502848.00
2019/01/04	741.28	766.73	737.45	766.73	14112403	10130154496.00
2019/01/07	770.72	784.35	770.58	783.56	14331591	11114386432.00
2019/01/08	783.64	785.90	780.71	784.01	13719144	10489416704.00
2019/01/09	785.48	796.97	785.39	787.94	17572184	13665960960.00
2019/01/10	788.47	794.11	785.63	788.19	16314971	12190323712.00
2019/01/11	787.42	793.00	785.38	793.00	14975496	11335802880.00
2019/01/14	793.18	793.86	787.32	788.96	12162903	9578115072.00
2019/01/15	787.25	799.31	785.66	799.31	14585146	10860572672.00
2019/01/16	799.09	801.13	796.28	797.28	13747460	10613969920.00
2019/01/17	796.82	797.06	785.96	787.41	13392757	10134847488.00
2019/01/18	787.05	791.93	782.65	788.37	11707907	8960708608.00
2019/01/21	789.52	796.14	789.19	793.48	9888889	7906609152.00
2019/01/22	793.89	793.94	783.77	787.44	10115027	8330390528.00
2019/01/23	786.27	789.47	783.62	789.22	9921766	8071003648.00
2019/01/24	789.55	794.96	786.63	793.13	11494913	9283915776.00
2019/01/25	792.25	792.37	781.10	781.10	11050956	9011428352.00
2019/01/28	783.63	785.87	771.46	771.91	11293783	8217893376.00
2019/01/29	769.70	769.77	739.52	750.27	11683909	8379101184.00
2019/01/30	745.70	750.36	737.12	737.15	8785811	6084553216.00
2019/01/31	732.37	737.75	712.57	716.92	11565506	7782600704.00
2019/02/01	718.89	739.43	718.88	739.42	9062664	6164668928.00
2019/02/11	742.26	760.48	742.26	760.48	10190994	6968988672.00
2019/02/12	762.21	776.23	761.38	774.40	13326065	9461628928.00
2019/02/13	775.72	789.32	774.40	788.51	15427373	11678257152.00
2019/02/14	789.12	795.65	786.23	792.57	15484533	11637218304.00
2019/02/15	792.59	799.89	790.74	796.06	16010062	12128837632.00
2019/02/18	798.39	822.30	798.39	822.30	19302833	14760413184.00
2019/02/19	825.47	828.83	815.33	826.69	22651664	17087287296.00
2019/02/20	828.12	832.80	820.99	832.80	21132027	16034064384.00
2019/02/21	832.42	844.02	827.14	829.71	23555347	18682068992.00
2019/02/22	828.09	845.98	827.49	845.98	23398844	18505037824.00
2019/02/25	852.58	883.26	852.07	883.26	31238684	25054119936.00
2019/02/26	884.24	898.43	875.26	881.78	32853291	26585909248.00
2019/02/27	880.50	893.49	872.28	881.19	26605137	20954820608.00
2019/02/28	881.56	893.70	881.39	891.17	22949636	17938272256.00
2019/03/01	892.11	894.61	883.60	894.19	21675029	16760660992.00
2019/03/04	897.82	917.36	897.24	907.03	30287762	25361620992.00
2019/03/05	906.77	930.78	903.72	930.78	29807596	25571536896.00
2019/03/06	936.51	953.99	928.93	953.99	35893279	31386275840.00
2019/03/07	954.40	981.57	950.19	975.37	37915549	34528141312.00
2019/03/08	958.31	972.55	924.90	924.90	34917883	31412688896.00
2019/03/11	928.98	970.65	928.98	970.65	25915173	22507833344.00
2019/03/12	981.44	996.54	970.72	987.64	35045791	31312726016.00
2019/03/13	990.22	1000.64	967.81	974.33	32366445	28919910400.00
2019/03/14	969.68	974.58	933.77	943.57	26425236	22758012928.00
2019/03/15	947.12	968.35	947.12	965.27	23473615	20707616768.00
2019/03/18	969.72	986.53	961.91	986.53	22620986	20117159936.00
2019/03/19	989.57	993.57	982.38	991.03	23522124	21221603328.00
2019/03/20	990.76	995.77	975.50	995.77	26524255	23622799360.00
2019/03/21	996.71	1013.29	994.29	1009.11	29310364	26632855552.00
2019/03/22	1009.32	1020.29	999.34	1020.01	28575968	26062241792.00
2019/03/25	1003.61	1024.41	998.65	1014.83	24370612	22490753024.00
2019/03/26	1016.20	1020.18	985.10	987.97	24732411	22663471104.00
2019/03/27	992.11	996.87	974.80	996.87	21018250	19457280000.00
2019/03/28	994.04	1004.73	984.59	985.20	21578839	20983242752.00
2019/03/29	983.66	1006.80	972.05	1006.80	22740287	22031581184.00
2019/04/01	1010.79	1042.21	1010.73	1042.21	29529388	27667232768.00
2019/04/02	1047.02	1057.18	1041.41	1050.24	29339626	28115456000.00
2019/04/03	1048.03	1065.34	1043.92	1065.34	28397106	26869291008.00
2019/04/04	1069.74	1071.55	1058.07	1069.13	30227590	28671141888.00
2019/04/08	1075.24	1078.68	1051.70	1069.02	29115350	27285090304.00
2019/04/09	1067.80	1083.02	1062.46	1083.02	27824593	26061017088.00
2019/04/10	1078.16	1092.96	1070.41	1085.43	30684700	27772012544.00
2019/04/11	1085.08	1086.67	1068.74	1069.45	30726222	26987118592.00
2019/04/12	1064.26	1071.52	1059.80	1069.74	24695955	22191181824.00
2019/04/15	1077.51	1085.05	1062.66	1062.67	22656743	21484109824.00
2019/04/16	1058.23	1081.68	1046.62	1081.68	22628669	21389103104.00
2019/04/17	1082.09	1099.91	1080.46	1097.04	26287038	25243168768.00
2019/04/18	1097.22	1100.97	1089.60	1092.40	26178486	24193476608.00
2019/04/19	1092.04	1100.99	1082.91	1100.95	25323388	23205742592.00
2019/04/22	1102.12	1103.66	1086.96	1090.70	22604296	21230770176.00
2019/04/23	1089.07	1089.11	1065.88	1068.19	23179291	21010823168.00
2019/04/24	1068.39	1082.79	1062.32	1082.79	20176282	18332917760.00
2019/04/25	1080.18	1083.03	1035.76	1035.76	27167152	24293367808.00
2019/04/26	1029.35	1038.32	1022.38	1023.49	21057510	18778720256.00
2019/04/29	1023.08	1025.80	975.94	977.20	17234438	15743548416.00
2019/04/30	975.20	998.98	975.20	993.55	11722082	11059564544.00
2019/05/06	970.43	970.43	915.31	921.31	17838957	15190497280.00
2019/05/07	926.31	945.96	925.90	943.90	14786464	12678650880.00
2019/05/08	930.90	960.37	922.53	948.94	17731341	14347882496.00
2019/05/09	942.08	955.07	940.06	947.96	18183601	14678444032.00
2019/05/10	952.06	978.68	944.33	978.68	22611819	19636547584.00
2019/05/13	971.25	981.63	967.39	979.54	15529902	13491108864.00
2019/05/14	968.56	982.51	965.72	973.27	14610922	13010336768.00
2019/05/15	979.45	995.31	979.45	994.29	16302474	14808986624.00
2019/05/16	994.51	1004.17	993.29	1002.29	16581347	14674651136.00
2019/05/17	1003.29	1004.44	958.03	963.32	19526985	17064304640.00
2019/05/20	964.00	964.95	940.87	964.90	13696935	11532199936.00
2019/05/21	963.88	984.51	960.35	982.76	14008592	12284148736.00
2019/05/22	983.62	988.76	971.98	979.84	15548246	13190207488.00
2019/05/23	978.83	978.86	952.92	956.81	16586453	13922630656.00
2019/05/24	951.42	961.74	949.87	953.58	13115762	10941428736.00
2019/05/27	954.28	981.78	949.71	981.48	13979851	11894190080.00
2019/05/28	982.75	995.85	980.37	983.87	15696886	13455419392.00
2019/05/29	983.96	997.96	981.58	992.26	14699905	12871483392.00
2019/05/30	990.86	990.86	975.77	988.48	15624519	13870771200.00
2019/05/31	989.81	998.89	986.58	990.76	14823204	13371760640.00
2019/06/03	990.41	993.40	970.86	973.63	14938820	12434863104.00
2019/06/04	972.56	972.65	951.39	956.98	12950026	10896786432.00
2019/06/05	963.24	971.35	961.28	964.08	13592045	10896489472.00
2019/06/06	964.22	964.22	934.62	938.31	14319126	11621192704.00
2019/06/10	940.74	953.36	937.70	951.35	11027348	8986214400.00
2019/06/11	954.06	987.56	953.69	987.21	17051636	14151241728.00
2019/06/12	987.10	993.93	983.30	985.94	16580030	14487578624.00
2019/06/13	986.37	998.10	983.28	996.41	16276944	14609832960.00
2019/06/14	997.07	998.95	971.60	973.25	16031259	13706975232.00
2019/06/17	973.08	981.10	969.52	979.40	11974636	9880599552.00
2019/06/18	981.07	983.88	974.44	977.83	11860529	9696698368.00
2019/06/19	992.35	998.96	989.74	991.14	15987518	13152905216.00
2019/06/20	990.15	1003.71	984.25	1003.51	17680839	14447090688.00
2019/06/21	1030.25	1040.59	1027.10	1036.08	23933598	21178963968.00
2019/06/24	1041.21	1041.24	1032.53	1037.80	20180410	17867307008.00
2019/06/25	1037.86	1037.92	1021.18	1030.87	20178101	17327075328.00
2019/06/26	1026.92	1037.54	1023.00	1030.77	18293589	15598596096.00
2019/06/27	1031.80	1039.82	1031.73	1035.52	19252972	17018179584.00
2019/06/28	1034.71	1034.76	1010.57	1018.04	18660699	16342167552.00
2019/07/01	1031.75	1044.87	1029.77	1044.85	18696155	16248715264.00
2019/07/02	1044.51	1047.13	1040.37	1043.60	17725006	15836866560.00
2019/07/03	1041.38	1041.47	1031.33	1034.95	15600047	13793551360.00
2019/07/04	1035.98	1038.79	1027.22	1031.65	13906101	12493362176.00
2019/07/05	1031.93	1036.39	1026.55	1034.85	11655653	10737092608.00
2019/07/08	1033.25	1033.27	992.55	997.09	15873213	12984597504.00
2019/07/09	995.88	1003.97	991.38	1003.55	11425064	9621740544.00
2019/07/10	1003.51	1005.62	993.51	997.30	11515408	10069964800.00
2019/07/11	999.51	1011.25	996.38	1001.63	12422143	10839401472.00
2019/07/12	1002.56	1007.25	996.12	1005.52	12002109	10768369664.00
2019/07/15	1002.40	1016.86	989.88	1015.78	13772314	11562173440.00
2019/07/16	1016.14	1020.94	1014.68	1020.94	12588859	11316044800.00
2019/07/17	1019.80	1024.01	1017.31	1020.80	12755891	11287429120.00
2019/07/18	1017.28	1017.33	1001.44	1001.54	12452657	10969717760.00
2019/07/19	1002.61	1018.06	1002.61	1008.48	12318252	10753200128.00
2019/07/22	1008.51	1008.78	974.09	974.77	12588370	10283972608.00
2019/07/23	975.98	991.92	975.82	991.92	11157485	9279019008.00
2019/07/24	994.35	1010.24	994.33	1005.66	13140566	11169704960.00
2019/07/25	1006.98	1008.94	1002.59	1005.98	11877566	10458032128.00
2019/07/26	1004.25	1007.18	1001.56	1006.34	10400139	9105495040.00
2019/07/29	1005.38	1008.72	1001.24	1005.00	10663751	9449774080.00
2019/07/30	1005.12	1015.57	1005.09	1010.69	10904704	9668763648.00
2019/07/31	1009.85	1009.85	1000.03	1003.44	11423389	9671797760.00
2019/08/01	999.64	1006.82	996.28	1003.54	12215706	10594770944.00
2019/08/02	987.86	989.39	977.95	985.88	14241133	12157196288.00
2019/08/05	984.46	993.17	977.85	978.06	10122834	8588918272.00
2019/08/06	962.45	962.46	923.23	943.42	15353064	11787852800.00
2019/08/07	947.08	951.31	940.91	941.03	9981400	8017029120.00
2019/08/08	943.36	948.99	943.36	945.63	9014291	7409979904.00
2019/08/09	948.22	954.67	933.14	934.87	9747605	7857852416.00
2019/08/12	934.86	948.94	932.91	948.94	9169982	7181288960.00
2019/08/13	944.60	944.61	938.28	942.09	8663719	6911124992.00
2019/08/14	951.06	956.78	946.70	948.15	9904087	8068846080.00
2019/08/15	930.18	950.93	923.23	950.93	11179813	8796867584.00
2019/08/16	949.91	958.94	948.70	953.52	10259720	8716352512.00
2019/08/19	960.05	981.00	960.05	981.00	13960783	11288865792.00
2019/08/20	982.40	989.01	980.73	984.64	15576496	12835126272.00
2019/08/21	983.24	987.75	981.48	985.66	12854627	10481644544.00
2019/08/22	987.53	991.94	983.34	991.94	12995150	10378838016.00
2019/08/23	991.39	995.35	987.17	989.01	14344835	11340656640.00
2019/08/26	969.23	983.85	964.84	981.25	12153430	9437435904.00
2019/08/27	984.89	1002.24	984.89	1000.84	14995072	11685726208.00
2019/08/28	1002.35	1007.94	1001.56	1004.70	17201378	12757807104.00
2019/08/29	1006.09	1009.55	1002.75	1003.45	17150834	12264468480.00
2019/08/30	1006.85	1007.83	980.44	984.42	18774410	13274007552.00
2019/09/02	985.47	1009.74	985.36	1009.72	14772869	11470681088.00
2019/09/03	1014.40	1017.68	1011.74	1017.64	15104003	12074032128.00
2019/09/04	1017.39	1026.32	1015.73	1026.32	17085365	13940461568.00
2019/09/05	1031.22	1044.22	1030.16	1035.35	21687913	17910507520.00
2019/09/06	1037.91	1041.69	1032.33	1039.93	18969946	15668876288.00
2019/09/09	1046.68	1058.48	1043.40	1058.48	18087711	15249985536.00
2019/09/10	1059.24	1063.64	1054.41	1063.14	17705990	14625200128.00
2019/09/11	1066.04	1068.01	1059.33	1060.14	18772780	14948595712.00
2019/09/12	1061.07	1065.86	1056.94	1065.49	15264650	12437947392.00
2019/09/16	1067.94	1073.47	1064.80	1068.71	15706225	13512619008.00
2019/09/17	1068.65	1068.65	1040.30	1045.55	17803690	15073227776.00
2019/09/18	1046.74	1052.41	1046.74	1050.38	15006675	12838631424.00
2019/09/19	1051.89	1062.80	1047.12	1062.80	15071107	13456488448.00
2019/09/20	1064.48	1070.54	1061.44	1063.86	15795820	14544690176.00
2019/09/23	1061.94	1062.14	1047.49	1055.21	15307245	12907133952.00
2019/09/24	1056.63	1067.00	1055.59	1059.46	15061208	13073179648.00
2019/09/25	1056.16	1056.16	1035.78	1036.22	16327440	14017840128.00
2019/09/26	1036.59	1038.28	1005.58	1005.90	17350080	13916153856.00
2019/09/27	1003.69	1021.47	1003.55	1019.00	13415908	11068549120.00
2019/09/30	1018.49	1022.61	1008.12	1008.13	11082117	8819476480.00
2019/10/08	1009.93	1020.81	1009.87	1012.86	10374974	8615049216.00
2019/10/09	1011.87	1027.20	1006.36	1027.20	11176091	9894359040.00
2019/10/10	1028.23	1039.42	1027.83	1039.39	14352468	11750244352.00
2019/10/11	1039.77	1045.46	1034.62	1042.03	15442398	12192600064.00
2019/10/14	1047.85	1058.20	1047.74	1057.58	17185431	13121994752.00
2019/10/15	1056.93	1056.97	1045.46	1049.64	16276040	12465274880.00
2019/10/16	1050.06	1052.46	1039.35	1039.65	14718149	11234015232.00
2019/10/17	1038.24	1042.44	1033.71	1036.38	13462097	10102440960.00
2019/10/18	1034.88	1040.51	1017.36	1022.50	15147222	11024897024.00
2019/10/21	1028.13	1028.25	1015.90	1027.02	14789108	10948077568.00
2019/10/22	1024.10	1039.24	1023.21	1039.24	15045382	11112630272.00
2019/10/23	1038.91	1044.75	1035.86	1038.92	15965931	11813100544.00
2019/10/24	1037.71	1044.31	1035.22	1042.02	17269949	12036621312.00
2019/10/25	1041.52	1051.23	1037.62	1049.99	18385224	12925245440.00
2019/10/28	1048.75	1063.37	1048.75	1063.37	17656406	13738909696.00
2019/10/29	1063.34	1063.40	1045.20	1045.21	17721506	13375926272.00
2019/10/30	1042.64	1042.64	1025.26	1028.34	15939127	11729891328.00
2019/10/31	1028.28	1031.74	1014.72	1015.58	14394935	10830920704.00
2019/11/01	1014.30	1028.41	1009.32	1028.41	14747191	11032307712.00
2019/11/04	1030.09	1034.82	1024.34	1025.94	13512101	9512647680.00
2019/11/05	1026.63	1026.68	1014.65	1022.66	12778933	9407425536.00
2019/11/06	1022.19	1022.19	1006.80	1010.20	12469186	9137607680.00
2019/11/07	1009.01	1017.53	1006.33	1016.36	11218302	8504228864.00
2019/11/08	1019.13	1023.57	1012.22	1013.27	11615480	8974653440.00
2019/11/11	1009.60	1009.60	983.06	984.86	13988322	9445291008.00
2019/11/12	983.84	991.07	977.03	991.07	12045063	7905678336.00
2019/11/13	990.75	990.75	982.35	987.26	11340784	7822357504.00
2019/11/14	986.21	992.94	984.29	990.80	9738068	7041208320.00
2019/11/15	990.45	990.45	975.06	975.08	10268607	7071330816.00
2019/11/18	974.85	982.51	971.40	981.86	8701678	5858524160.00
2019/11/19	982.10	999.25	980.75	999.25	11327299	7533641216.00
2019/11/20	999.82	1001.30	992.78	994.00	12254314	7948224512.00
2019/11/21	992.37	998.86	989.98	996.42	11836522	7364619776.00
2019/11/22	996.58	1007.14	985.32	990.29	12721601	8097046528.00
2019/11/25	990.29	991.22	981.26	990.54	11644973	7723301376.00
2019/11/26	990.80	994.09	989.65	992.51	11434203	7422362624.00
2019/11/27	991.76	993.71	986.24	989.44	12025754	7989288960.00
2019/11/28	988.73	994.07	986.50	988.55	10662338	7238618624.00
2019/11/29	988.18	991.26	982.21	991.26	11232361	7363352064.00
2019/12/02	991.52	996.28	991.23	994.04	10580232	7082498048.00
2019/12/03	992.15	1003.60	988.42	1003.60	12183827	7935348736.00
2019/12/04	1000.67	1008.28	998.24	1008.27	11688931	8079162368.00
2019/12/05	1008.68	1016.35	1008.54	1016.09	12389394	8653173760.00
2019/12/06	1015.49	1021.27	1013.08	1021.27	12256255	8568255488.00
2019/12/09	1021.70	1024.23	1019.92	1023.16	12914935	8866546688.00
2019/12/10	1021.71	1026.87	1017.56	1026.87	14288036	10038910976.00
2019/12/11	1026.72	1027.27	1021.95	1025.18	12529761	9080139776.00
2019/12/12	1024.85	1026.43	1021.90	1023.33	12847562	9217140736.00
2019/12/13	1027.05	1032.93	1026.42	1032.55	13667032	9923918848.00
2019/12/16	1034.42	1046.22	1032.47	1046.21	15438835	11249553408.00
2019/12/17	1046.61	1059.73	1045.87	1058.12	18810217	13480115200.00
2019/12/18	1058.01	1065.16	1056.68	1062.31	18690458	13236813824.00
2019/12/19	1062.66	1075.35	1062.65	1075.06	19590429	13847900160.00
2019/12/20	1075.65	1079.47	1067.25	1067.26	18643098	13644323840.00
2019/12/23	1064.55	1064.55	1042.01	1042.09	15888260	11639208960.00
2019/12/24	1041.96	1060.42	1041.96	1060.39	14973328	10755746816.00
2019/12/25	1060.34	1065.54	1057.20	1062.64	14352095	10566332416.00
2019/12/26	1063.34	1072.79	1063.34	1072.79	15712125	11425795072.00
2019/12/27	1073.79	1079.17	1066.14	1067.01	17910056	13210768384.00
2019/12/30	1061.65	1070.31	1047.52	1070.25	16444074	12124475392.00
2019/12/31	1069.38	1076.77	1068.18	1076.61	16620610	12025282560.00
2020/01/02	1082.34	1096.83	1081.44	1096.67	20917098	15916107776.00
2020/01/03	1097.81	1104.46	1096.13	1103.00	20693058	15699472384.00
2020/01/06	1097.25	1114.83	1093.89	1109.01	22605724	16627206144.00
2020/01/07	1109.50	1123.14	1109.50	1123.14	19852915	15546244096.00
2020/01/08	1119.57	1121.47	1101.36	1104.53	21339939	16721002496.00
2020/01/09	1110.42	1122.08	1110.42	1122.08	18417260	14268046336.00
2020/01/10	1124.56	1125.70	1112.79	1117.36	17074301	13231891456.00
2020/01/13	1117.52	1123.70	1108.35	1123.70	16501988	13384849408.00
2020/01/14	1125.95	1129.63	1124.46	1126.89	18487854	15736931328.00
2020/01/15	1125.25	1125.25	1109.60	1113.75	16003575	13403405312.00
2020/01/16	1113.36	1113.74	1103.01	1104.41	14777661	12082181120.00
2020/01/17	1105.91	1108.04	1097.43	1097.76	13767352	10805611520.00
2020/01/20	1097.12	1104.02	1091.18	1104.02	14842917	11816595456.00
2020/01/21	1102.64	1102.86	1092.96	1092.96	16818632	12916107264.00
2020/01/22	1089.37	1091.88	1070.69	1087.95	14879037	11557685248.00
2020/01/23	1081.33	1083.39	1041.28	1049.56	18182145	12989857792.00
2020/02/03	948.94	951.10	947.90	949.73	8238236	5431563776.00
2020/02/04	875.09	924.19	875.09	922.06	26138072	15419909120.00
2020/02/05	923.26	956.34	923.26	948.26	21447922	12765541376.00
2020/02/06	950.81	971.88	945.01	968.55	21112872	12784269312.00
2020/02/07	969.05	982.60	964.52	982.53	22121298	13423688704.00
2020/02/10	981.03	1004.40	978.44	1004.13	20604068	12370440192.00
2020/02/11	1004.33	1005.42	994.47	997.93	18172921	11181670400.00
2020/02/12	995.75	1013.09	994.82	1013.09	16516531	10888200192.00
2020/02/13	1013.32	1016.66	998.82	1000.39	18631895	12259262464.00
2020/02/14	997.43	1006.89	993.80	1000.16	15782332	10140277760.00
2020/02/17	1005.72	1034.05	1005.72	1034.05	19621555	13263224832.00
2020/02/18	1035.19	1053.45	1034.78	1053.45	21497595	15039989760.00
2020/02/19	1052.77	1058.70	1049.55	1050.42	21565627	14668350464.00
2020/02/20	1052.44	1071.74	1051.14	1071.74	23951707	16415286272.00
2020/02/21	1070.59	1085.24	1070.33	1079.74	25038234	17501812736.00
2020/02/24	1078.96	1088.41	1069.32	1087.35	24756330	17924820992.00
2020/02/25	1065.88	1073.29	1037.32	1072.90	28184602	19637745664.00
2020/02/26	1061.61	1087.09	1058.86	1071.82	26049152	17435879424.00
2020/02/27	1074.22	1083.95	1066.11	1078.65	22896712	15269349376.00
2020/02/28	1050.16	1056.02	1018.52	1018.52	28622530	18319392768.00
2020/03/02	1022.94	1064.51	1022.94	1062.43	22485974	14973142016.00
2020/03/03	1075.01	1087.58	1064.99	1075.96	25967645	17357389824.00
2020/03/04	1070.49	1092.47	1069.17	1092.46	22528616	14989366272.00
2020/03/05	1101.09	1118.55	1100.50	1118.55	30971239	21182035968.00
2020/03/06	1107.93	1130.95	1104.99	1125.19	28378363	19939682304.00
2020/03/09	1112.92	1120.50	1098.29	1098.30	28805009	20379185152.00
2020/03/10	1079.41	1120.04	1066.51	1120.00	27251101	19428042752.00
2020/03/11	1123.86	1140.63	1121.43	1121.46	30036894	20937064448.00
2020/03/12	1106.32	1110.86	1091.79	1101.52	25312149	17597526016.00
2020/03/13	1050.60	1094.58	1045.52	1090.89	26235416	18635393024.00
2020/03/16	1100.34	1107.77	1059.36	1061.58	24388607	17248221184.00
2020/03/17	1063.18	1072.37	1022.55	1058.29	22180119	15322807296.00
2020/03/18	1065.57	1079.95	1042.47	1042.47	21813855	15566818304.00
2020/03/19	1039.51	1054.98	1023.37	1051.30	20174507	14163572736.00
2020/03/20	1057.86	1071.55	1052.14	1071.38	18759049	13638611968.00
2020/03/23	1050.34	1061.44	1035.28	1037.88	19986870	13747341312.00
2020/03/24	1053.12	1061.56	1035.72	1061.56	20246987	14032191488.00
2020/03/25	1076.48	1085.28	1072.75	1085.11	22768653	15555172352.00
2020/03/26	1078.66	1082.82	1069.49	1070.60	19964434	13731356672.00
2020/03/27	1078.40	1084.83	1068.49	1069.54	19553465	13815892992.00
2020/03/30	1057.12	1057.12	1035.31	1044.41	20326237	13530673152.00
2020/03/31	1048.28	1052.18	1040.96	1042.98	19011883	12909142016.00
2020/04/01	1039.70	1050.61	1035.01	1036.88	18522460	12559723520.00
2020/04/02	1030.85	1054.67	1028.45	1054.65	20423780	13049793536.00
2020/04/03	1053.11	1058.65	1046.18	1051.38	19744308	13062965248.00
2020/04/07	1063.54	1081.64	1063.52	1081.41	23717464	16216925184.00
2020/04/08	1078.15	1096.11	1076.71	1094.83	25275596	17076315136.00
2020/04/09	1098.81	1106.86	1097.77	1103.65	25695045	16933378048.00
2020/04/10	1101.39	1101.91	1073.49	1078.21	26221557	16876736512.00
2020/04/13	1073.46	1073.46	1061.87	1068.96	18965841	12297179136.00
2020/04/14	1070.76	1086.35	1070.64	1086.35	19258445	11976784896.00
2020/04/15	1084.79	1084.85	1071.87	1073.24	20340183	12977545216.00
2020/04/16	1068.80	1076.62	1064.33	1075.32	17951004	11747371008.00
2020/04/17	1078.06	1080.99	1070.46	1070.85	19666223	13207971840.00
2020/04/20	1072.10	1078.75	1068.48	1078.75	18730578	12380027904.00
2020/04/21	1077.01	1077.01	1063.35	1074.69	20730433	13524981760.00
2020/04/22	1067.96	1085.28	1064.72	1085.23	20181075	13271157760.00
2020/04/23	1085.93	1088.08	1079.65	1081.44	22648588	14887094272.00
